Texas A&M,Prairie View,67,0
Texas A&M,Auburn,29,16
Texas A&M,Arkansas,45,24
Texas A&M,South Carolina,24,13
Texas A&M,Tennessee,45,38
Texas A&M,Alabama,14,33
Texas A&M,New Mexico St.,52,10
Texas A&M,Mississippi St.,28,35
Texas A&M,Mississippi,28,29
Texas A&M,UTSA,23,10
Texas A&M,LSU,39,54
Texas A&M,Kansas St.,28,33
Vanderbilt,South Carolina,10,13
Vanderbilt,Middle Tenn. St.,47,24
Vanderbilt,Georgia Tech,7,38
Vanderbilt,Western Ky.,31,30
Vanderbilt,Florida,6,13
Vanderbilt,Kentucky,13,20
Vanderbilt,Georgia,17,16
Vanderbilt,Tennessee St.,35,17
Vanderbilt,Auburn,16,23
Vanderbilt,Missouri,17,26
Vanderbilt,Mississippi,38,17
Vanderbilt,Tennessee,45,34
Vanderbilt,North Carolina St.,17,41
